Date,FM,cf1,TempC,RH,region,ID
6/28/2019,8.095652,7.116295518,31.85496421,59.80532213,Southeast,FL1
6/29/2019,4.258333,2.083357998,30.57468516,65.56527977,Southeast,FL1
6/30/2019,4.9375,2.666997207,32.7141527,60.85893855,Southeast,FL1
7/1/2019,5.416667,3.806203246,34.19432757,56.5371669,Southeast,FL1
7/2/2019,6.475,3.970653981,34.55571117,55.41876751,Southeast,FL1
7/3/2019,8.854167,11.57828941,33.68441908,60.07845934,Southeast,FL1
7/4/2019,11.5875,22.31827824,32.83829919,61.06005587,Southeast,FL1
7/5/2019,8.425,14.38097067,33.74922408,58.27932961,Southeast,FL1
7/6/2019,5.258333,4.192332402,32.96554935,59.33240223,Southeast,FL1
7/7/2019,4.745833,4.096638537,31.2486326,67.18987342,Southeast,FL1
7/8/2019,9.725,7.85262473,31.21785881,67.33660589,Southeast,FL1
7/9/2019,8.7625,8.360286123,29.94277539,72.52217454,Southeast,FL1
7/10/2019,9.0625,8.166454306,32.02469136,64.1037037,Southeast,FL1
7/11/2019,6.958333,8.632293706,30.68919969,68.28251748,Southeast,FL1
7/12/2019,9.358333,4.304893643,31.89201878,63.90422535,Southeast,FL1
7/13/2019,11.125,5.000182073,32.18331777,62.2254902,Southeast,FL1
7/14/2019,14.4375,6.116130433,33.72858714,57.16548798,Southeast,FL1
7/15/2019,14.229167,5.642898439,33.27299796,58.71086037,Southeast,FL1
7/16/2019,6.654167,3.735790951,33.62187151,57.38593974,Southeast,FL1
7/17/2019,4.1625,2.745653736,32.68362901,60.19047619,Southeast,FL1
7/18/2019,4.216667,3.353199382,30.18708313,66.9795022,Southeast,FL1
7/19/2019,6.166667,4.360337518,31.80964052,60.07794118,Southeast,FL1
7/22/2019,5.4625,3.311022407,31.62585374,61.25337331,Southeast,FL1
7/23/2019,4.854167,3.211979814,31.41384863,64.2057971,Southeast,FL1
7/24/2019,4.6375,2.611734887,31.5970266,64.35774648,Southeast,FL1
7/25/2019,4.883333,3.335594406,30.92385392,67.0027972,Southeast,FL1
7/26/2019,4.820833,3.129936975,30.74540927,66.98739496,Southeast,FL1
7/27/2019,4.316667,3.411244475,32.35912465,59.75939972,Southeast,FL1
7/28/2019,5.925,8.012552448,33.27583528,58.37622378,Southeast,FL1
7/29/2019,4.608333,4.411888311,33.2951535,56.18232819,Southeast,FL1
7/30/2019,4.35,4.075457847,33.72206704,54.56284916,Southeast,FL1
7/31/2019,4.495833,4.338962097,31.88578089,60.28951049,Southeast,FL1
8/1/2019,4.3625,2.393348036,29.85605353,66.45658263,Southeast,FL1
8/2/2019,4.216667,2.198888112,30.44522145,69.03916084,Southeast,FL1
8/3/2019,3.908333,3.228515406,32.32726424,63.6232493,Southeast,FL1
8/4/2019,3.35,2.528673184,33.5606766,60.15363128,Southeast,FL1
8/5/2019,3.308333,1.102658386,32.46220976,63.3085554,Southeast,FL1
8/6/2019,3.154167,0.968092567,32.80816581,60.92426367,Southeast,FL1
8/7/2019,4.279167,1.912341498,31.65395009,66.34191702,Southeast,FL1
8/8/2019,5.5875,2.954583412,33.0524432,63.47338936,Southeast,FL1
8/9/2019,6.758333,4.717413334,33.91927692,60.84712482,Southeast,FL1
8/10/2019,6.795833,6.392412587,32.63869464,66.26713287,Southeast,FL1
8/11/2019,7.604167,8.859412587,33.03263403,65.83216783,Southeast,FL1
8/12/2019,7.141667,9.616308464,33.17194289,66.11173184,Southeast,FL1
8/13/2019,6.279167,7.489445235,32.28386281,68.83072546,Southeast,FL1
8/14/2019,5.725,5.81091043,31.94327567,68.64936886,Southeast,FL1
8/15/2019,5.383333,4.185557247,29.86946387,72.94965035,Southeast,FL1
8/16/2019,6.291667,4.985847339,29.5043573,71.69187675,Southeast,FL1
8/17/2019,6.354167,5.214249649,29.97428705,70.31697055,Southeast,FL1
8/18/2019,8.85,5.29769247,32.19061166,62.39544808,Southeast,FL1
8/19/2019,10.758333,6.531596835,31.33411033,63.87692308,Southeast,FL1
8/20/2019,4.895455,3.157060478,31.17674637,65.22925457,Southeast,FL1
8/21/2019,4.429167,1.85355042,32.78944911,60.08263305,Southeast,FL1
8/22/2019,4.091304,2.367917931,33.75175316,55.76998597,Southeast,FL1
8/23/2019,4.0625,2.756552965,32.99348231,59.67458101,Southeast,FL1
8/24/2019,4.0125,2.588290415,33.61548244,60.1602289,Southeast,FL1
8/25/2019,3.570833,2.381236034,34.73774053,55.65642458,Southeast,FL1
8/26/2019,3.654167,2.96279661,34.67671061,58.29096045,Southeast,FL1
8/27/2019,3.983333,3.420178217,33.29909742,61.1302521,Southeast,FL1
8/28/2019,5.183333,4.696890248,32.64609631,63.65497896,Southeast,FL1
8/29/2019,6.566667,9.656637132,33.11750039,60.12903226,Southeast,FL1
8/30/2019,5.791667,8.00654979,32.48168926,64.33800842,Southeast,FL1
8/31/2019,8.0125,6.55127972,32.25951826,63.22937063,Southeast,FL1
9/1/2019,6.483333,3.991881119,31.74125874,65.91748252,Southeast,FL1
9/2/2019,6.408333,5.582625698,31.41294227,67.33798883,Southeast,FL1
9/3/2019,5.929167,4.126923588,32.11893584,61.4056338,Southeast,FL1
9/4/2019,5.2875,3.452307692,33.05283605,60.73006993,Southeast,FL1
9/5/2019,9.325,15.45150731,34.0986791,64.16083916,Southeast,FL1
9/6/2019,13.316667,25.39155876,33.93544382,62.56284916,Southeast,FL1
9/7/2019,8.625,14.85319158,32.71752739,54.98873239,Southeast,FL1
9/8/2019,10.133333,18.38249644,33.46405229,55.18487395,Southeast,FL1
9/9/2019,7.9125,13.15873603,34.26675978,55.12011173,Southeast,FL1
9/10/2019,5.570833,5.677818368,33.98135198,53.32307692,Southeast,FL1
9/11/2019,8.154167,11.6906767,32.95337995,54.85874126,Southeast,FL1
9/12/2019,7.666667,10.42655371,32.55835668,56.9929972,Southeast,FL1
9/13/2019,6.670833,7.759161462,31.14466292,65.08005618,Southeast,FL1
9/14/2019,6.6875,6.609985975,31.66432913,63.29032258,Southeast,FL1
9/15/2019,5.883333,5.097822748,31.76274601,65.59972106,Southeast,FL1
9/16/2019,5.5375,4.715963017,32.01087801,64.01538462,Southeast,FL1
9/17/2019,7.85,11.79199719,32.77855915,59.53305204,Southeast,FL1
9/18/2019,9.170833,15.32915639,31.72735761,59.85714286,Southeast,FL1
9/20/2019,5.825,1.954223652,29.12443145,60.48684211,Southeast,FL1
9/21/2019,6.458333,1.978471013,30.46685341,54.97338936,Southeast,FL1
9/22/2019,6.270833,2.500949555,30.76162216,52.92581602,Southeast,FL1
9/23/2019,5.775,3.314324763,30.24553225,52.66293706,Southeast,FL1
9/24/2019,6.033333,5.744392466,30.68801621,54.57503506,Southeast,FL1
9/25/2019,7.533333,9.49877292,31.39633286,51.7348378,Southeast,FL1
9/26/2019,6.8625,9.5332726,31.87567988,53.31748252,Southeast,FL1
9/27/2019,7.133333,9.875951371,32.06415621,50.90794979,Southeast,FL1
9/28/2019,10.204167,14.59027273,32.27428127,57.53146853,Southeast,FL1
9/29/2019,5.791667,6.209607843,32.12107065,55.03781513,Southeast,FL1
9/30/2019,8.966667,13.95223703,31.10877357,60.37868163,Southeast,FL1
8/2/2019,8.645833,16.189375,29.92978395,59.59722222,Southeast,GA1
8/3/2019,7.704167,13.59254861,31.03703704,56.45555556,Southeast,GA1
8/4/2019,6.3,10.30057092,30.49511855,59.08507671,Southeast,GA1
8/5/2019,8.025,14.79030587,30.2750734,62.10987483,Southeast,GA1
8/6/2019,9.441667,17.54584028,31.62962963,57.26666667,Southeast,GA1
8/7/2019,11.745833,22.34040278,33.12114198,53.76388889,Southeast,GA1
8/8/2019,8.9125,14.56827664,33.24961948,51.25722983,Southeast,GA1
8/10/2019,9.754167,19.21102654,33.42799503,58.77653631,Southeast,GA1
8/11/2019,11.020833,21.66656944,34.09722222,56.82083333,Southeast,GA1
8/12/2019,11.679167,25.67661806,34.3433642,55.09444444,Southeast,GA1
8/13/2019,11.808333,25.08139777,35.95193942,52.78164117,Southeast,GA1
8/14/2019,6.686957,11.38004329,33.798151,55.91063174,Southeast,GA1
8/16/2019,8.604167,15.47844444,31.85108025,49.92222222,Southeast,GA1
8/17/2019,10.125,18.05111111,32.57561728,50.14305556,Southeast,GA1
8/18/2019,10.395833,19.43041667,32.55401235,52.22222222,Southeast,GA1
8/19/2019,7.478261,12.56018056,31.58024691,56.59444444,Southeast,GA1
8/20/2019,5.433333,7.9386875,32.29475309,53.21666667,Southeast,GA1
8/21/2019,7.645833,6.221465278,32.11959877,54.91805556,Southeast,GA1
8/22/2019,8.795833,6.495543933,33.13575081,50.58298466,Southeast,GA1
8/23/2019,5.504167,7.539944444,32.45061728,54.29027778,Southeast,GA1
8/24/2019,6.9625,11.79404167,30.73070988,62.1875,Southeast,GA1
8/25/2019,5.629167,7.892798611,26.3595679,62.30416667,Southeast,GA1
8/26/2019,6.15,10.24299306,27.11574074,64.54583333,Southeast,GA1
8/27/2019,6.366667,11.20073611,29.09953704,67.53611111,Southeast,GA1
8/28/2019,7.278261,9.853933054,31.05222377,55.09623431,Southeast,GA1
8/29/2019,6.975,9.996708333,28.97453704,49.69861111,Southeast,GA1
8/30/2019,7.833333,11.66669444,28.3912037,51.44722222,Southeast,GA1
8/31/2019,9.533333,15.917875,29.21990741,55.26111111,Southeast,GA1
9/1/2019,9.759091,16.73623611,29.84645062,57.79722222,Southeast,GA1
9/2/2019,8.8875,15.14548611,30.80015432,53.61111111,Southeast,GA1
9/12/2019,15.454167,29.18965278,32.31635802,51.23888889,Southeast,GA1
9/13/2019,14.845833,27.20410417,31.83796296,53.51944444,Southeast,GA1
9/14/2019,10.4,20.29674306,30.32716049,57.84722222,Southeast,GA1
9/15/2019,9.854167,17.68361806,30.41280864,56.30416667,Southeast,GA1
9/16/2019,11.454167,20.73856944,31.79320988,51.56944444,Southeast,GA1
9/17/2019,12.783333,22.47186806,32.5779321,48.91527778,Southeast,GA1
9/18/2019,11.520833,20.67032033,30.01624884,53.6183844,Southeast,GA1
9/19/2019,6.85,8.648854167,28.16126543,43.56805556,Southeast,GA1
9/20/2019,7.929167,10.86363194,25.7662037,45.86805556,Southeast,GA1
9/21/2019,7.866667,10.44408333,26.7191358,49.92222222,Southeast,GA1
9/22/2019,7.408333,9.152972222,26.74614198,50.8625,Southeast,GA1
9/23/2019,8.579167,11.86422222,28.10570988,49.88055556,Southeast,GA1
9/24/2019,10.1,15.73214583,30.51851852,49.23611111,Southeast,GA1
9/25/2019,9.4875,14.59648122,28.83016535,50.52294854,Southeast,GA1
9/26/2019,10.475,17.24981944,31.26697531,51.01111111,Southeast,GA1
9/27/2019,11.275,19.60903472,32.18055556,49.91944444,Southeast,GA1
9/28/2019,13.995833,28.72831015,31.61489723,56.06119611,Southeast,GA1
9/29/2019,11.733333,23.15217361,31.0779321,58.5625,Southeast,GA1
9/30/2019,12.83913,23.29446528,31.68981481,55.09861111,Southeast,GA1
10/1/2019,15.779167,31.20086806,31.93209877,54.51527778,Southeast,GA1
10/2/2019,16.995833,34.24975297,32.31726163,53.79694019,Southeast,GA1
10/3/2019,17.625,34.92091667,32.87808642,51.25416667,Southeast,GA1
10/4/2019,13.658333,23.64011806,32.25462963,48.36388889,Southeast,GA1
10/5/2019,10.782609,17.830875,27.14814815,56.55694444,Southeast,GA1
10/6/2019,7.65,8.047430556,25.03935185,58.57361111,Southeast,GA1
10/7/2019,7.133333,8.519659722,26.96064815,57.60277778,Southeast,GA1
10/8/2019,5.741667,7.428604167,27.38425926,57.09027778,Southeast,GA1
10/9/2019,6,10.0599235,24.62138773,57.69680111,Southeast,GA1
10/10/2019,7.495833,11.99090278,23.52083333,60.2375,Southeast,GA1
10/11/2019,8.295833,13.45072936,23.56977283,55.36161335,Southeast,GA1
10/12/2019,8.866667,13.45418056,25.24382716,52.20833333,Southeast,GA1
10/14/2019,6.3,9.778231198,23.01996286,55.22284123,Southeast,GA1
10/15/2019,8.566667,20.39005556,22.67283951,67.825,Southeast,GA1
10/17/2019,5.0375,6.389826389,16.64197531,49.37777778,Southeast,GA1
10/18/2019,6.804167,12.94436111,16.70987654,54.29166667,Southeast,GA1
10/21/2019,8.15,13.61828472,23.0779321,63.93888889,Southeast,GA1
10/22/2019,5.479167,7.567104167,21.78935185,54.05277778,Southeast,GA1
10/23/2019,4.304167,4.544159722,16.96373457,50.86111111,Southeast,GA1
10/25/2019,7.725,13.54925694,22.87962963,57.24722222,Southeast,GA1
10/28/2019,7.9625,13.08922308,20.04314995,62.85436893,Southeast,GA1
10/29/2019,11.445833,25.47014583,21.24074074,67.37638889,Southeast,GA1
10/30/2019,6.391667,14.54802167,24.20800495,76.96940195,Southeast,GA1
10/31/2019,4.804167,7.638553547,19.21418637,70.44367177,Southeast,GA1
11/1/2019,7.2,12.09133333,11.08641975,52.91111111,Southeast,GA1
11/2/2019,10.708333,18.22885507,12.16827697,53.54927536,Southeast,GA1
11/3/2019,7.2875,12.31397333,11.86814815,53.964,Southeast,GA1
11/4/2019,9.516667,14.86517361,13.56712963,55.26944444,Southeast,GA1
11/5/2019,10.833333,18.70004861,18.66589506,56.4625,Southeast,GA1
11/6/2019,13.870833,24.62673853,17.12022871,58.36995828,Southeast,GA1
11/7/2019,14.2,26.94338889,19.89891975,64.10972222,Southeast,GA1
11/8/2019,8.156522,13.03676966,13.23735955,58.39325843,Southeast,GA1
11/9/2019,9.345833,13.55206944,9.939814815,54.23333333,Southeast,GA1
11/10/2019,13.5125,23.33690278,12.82561728,56.42222222,Southeast,GA1
11/11/2019,13.9375,25.81597917,15.5941358,56.98472222,Southeast,GA1
11/12/2019,6.145833,10.32977083,8.658950617,60.10416667,Southeast,GA1
11/13/2019,6.295833,8.492861111,5.303240741,44.43888889,Southeast,GA1
11/14/2019,10.826087,16.63071528,8.905092593,48.75416667,Southeast,GA1
11/15/2019,12.220833,21.36305285,12.117138,70.10570236,Southeast,GA1
11/16/2019,10.854167,19.84657639,15.92669753,51.4,Southeast,GA1
11/17/2019,8.979167,13.103125,17.9220679,50.35277778,Southeast,GA1
11/18/2019,9.854167,18.67372222,17.54398148,49.50555556,Southeast,GA1
8/7/2019,11.2,22.34040278,33.12114198,53.76388889,Southeast,GA1
8/8/2019,8.5,14.56827664,33.24961948,51.25722983,Southeast,GA1
8/10/2019,11,19.21102654,33.42799503,58.77653631,Southeast,GA1
8/11/2019,11.5,21.66656944,34.09722222,56.82083333,Southeast,GA1
8/12/2019,12.9,25.67661806,34.3433642,55.09444444,Southeast,GA1
8/13/2019,12.5,25.08139777,35.95193942,52.78164117,Southeast,GA1
8/14/2019,7,11.38004329,33.798151,55.91063174,Southeast,GA1
8/16/2019,9.5,15.47844444,31.85108025,49.92222222,Southeast,GA1
8/17/2019,10.4,18.05111111,32.57561728,50.14305556,Southeast,GA1
8/18/2019,10.4,19.43041667,32.55401235,52.22222222,Southeast,GA1
8/19/2019,7.9,12.56018056,31.58024691,56.59444444,Southeast,GA1
8/20/2019,5.1,7.9386875,32.29475309,53.21666667,Southeast,GA1
8/21/2019,8.3,6.221465278,32.11959877,54.91805556,Southeast,GA1
8/22/2019,9,6.495543933,33.13575081,50.58298466,Southeast,GA1
8/23/2019,6.5,7.539944444,32.45061728,54.29027778,Southeast,GA1
8/24/2019,7.5,11.79404167,30.73070988,62.1875,Southeast,GA1
8/25/2019,4.8,7.892798611,26.3595679,62.30416667,Southeast,GA1
8/26/2019,6.2,10.24299306,27.11574074,64.54583333,Southeast,GA1
8/27/2019,5.4,11.20073611,29.09953704,67.53611111,Southeast,GA1
8/28/2019,5.9,9.853933054,31.05222377,55.09623431,Southeast,GA1
8/29/2019,6.6,9.996708333,28.97453704,49.69861111,Southeast,GA1
8/30/2019,7.2,11.66669444,28.3912037,51.44722222,Southeast,GA1
8/31/2019,8.9,15.917875,29.21990741,55.26111111,Southeast,GA1
9/1/2019,9.3,16.73623611,29.84645062,57.79722222,Southeast,GA1
9/2/2019,8.3,15.14548611,30.80015432,53.61111111,Southeast,GA1
9/12/2019,14.7,29.18965278,32.31635802,51.23888889,Southeast,GA1
9/13/2019,14.2,27.20410417,31.83796296,53.51944444,Southeast,GA1
9/14/2019,10.1,20.29674306,30.32716049,57.84722222,Southeast,GA1
9/15/2019,9.3,17.68361806,30.41280864,56.30416667,Southeast,GA1
9/16/2019,12.1,20.73856944,31.79320988,51.56944444,Southeast,GA1
9/17/2019,13.1,22.47186806,32.5779321,48.91527778,Southeast,GA1
9/18/2019,11.4,20.67032033,30.01624884,53.6183844,Southeast,GA1
9/19/2019,6.9,8.648854167,28.16126543,43.56805556,Southeast,GA1
9/20/2019,7.6,10.86363194,25.7662037,45.86805556,Southeast,GA1
9/21/2019,7.8,10.44408333,26.7191358,49.92222222,Southeast,GA1
9/22/2019,7.1,9.152972222,26.74614198,50.8625,Southeast,GA1
9/23/2019,9.3,11.86422222,28.10570988,49.88055556,Southeast,GA1
9/24/2019,13.7,15.73214583,30.51851852,49.23611111,Southeast,GA1
9/25/2019,8.5,14.59648122,28.83016535,50.52294854,Southeast,GA1
9/26/2019,10,17.24981944,31.26697531,51.01111111,Southeast,GA1
9/27/2019,10.1,19.60903472,32.18055556,49.91944444,Southeast,GA1
9/28/2019,12.1,28.72831015,31.61489723,56.06119611,Southeast,GA1
9/29/2019,9.5,23.15217361,31.0779321,58.5625,Southeast,GA1
9/30/2019,12,23.29446528,31.68981481,55.09861111,Southeast,GA1
10/1/2019,13.5,31.20086806,31.93209877,54.51527778,Southeast,GA1
10/2/2019,15.8,34.24975297,32.31726163,53.79694019,Southeast,GA1
10/3/2019,16.3,34.92091667,32.87808642,51.25416667,Southeast,GA1
10/4/2019,12.2,23.64011806,32.25462963,48.36388889,Southeast,GA1
10/5/2019,9.5,17.830875,27.14814815,56.55694444,Southeast,GA1
10/6/2019,5.4,8.047430556,25.03935185,58.57361111,Southeast,GA1
10/7/2019,5.8,8.519659722,26.96064815,57.60277778,Southeast,GA1
10/8/2019,5.7,7.428604167,27.38425926,57.09027778,Southeast,GA1
10/9/2019,4.2,10.0599235,24.62138773,57.69680111,Southeast,GA1
10/10/2019,6.7,11.99090278,23.52083333,60.2375,Southeast,GA1
10/11/2019,8,13.45072936,23.56977283,55.36161335,Southeast,GA1
10/12/2019,8.6,13.45418056,25.24382716,52.20833333,Southeast,GA1
10/14/2019,5.9,9.778231198,23.01996286,55.22284123,Southeast,GA1
10/15/2019,9.2,20.39005556,22.67283951,67.825,Southeast,GA1
10/17/2019,4.2,6.389826389,16.64197531,49.37777778,Southeast,GA1
10/18/2019,6.3,12.94436111,16.70987654,54.29166667,Southeast,GA1
10/21/2019,6.9,13.61828472,23.0779321,63.93888889,Southeast,GA1
10/22/2019,4.4,7.567104167,21.78935185,54.05277778,Southeast,GA1
10/23/2019,4.3,4.544159722,16.96373457,50.86111111,Southeast,GA1
10/25/2019,7.8,13.54925694,22.87962963,57.24722222,Southeast,GA1
10/28/2019,6.8,13.08922308,20.04314995,62.85436893,Southeast,GA1
10/29/2019,11.9,25.47014583,21.24074074,67.37638889,Southeast,GA1
10/30/2019,5,14.54802167,24.20800495,76.96940195,Southeast,GA1
10/31/2019,3.1,7.638553547,19.21418637,70.44367177,Southeast,GA1
8/4/2019,5.9,10.30057092,30.49511855,59.08507671,Southeast,GA1
8/7/2019,11.3,22.34040278,33.12114198,53.76388889,Southeast,GA1
8/10/2019,11.5,19.21102654,33.42799503,58.77653631,Southeast,GA1
8/13/2019,12.3,25.08139777,35.95193942,52.78164117,Southeast,GA1
8/16/2019,9.5,15.47844444,31.85108025,49.92222222,Southeast,GA1
8/19/2019,7.7,12.56018056,31.58024691,56.59444444,Southeast,GA1
8/22/2019,9.2,6.495543933,33.13575081,50.58298466,Southeast,GA1
8/25/2019,5,7.892798611,26.3595679,62.30416667,Southeast,GA1
8/28/2019,5.9,9.853933054,31.05222377,55.09623431,Southeast,GA1
8/31/2019,9.1,15.917875,29.21990741,55.26111111,Southeast,GA1
9/12/2019,14.7,29.18965278,32.31635802,51.23888889,Southeast,GA1
9/18/2019,11.9,20.67032033,30.01624884,53.6183844,Southeast,GA1
9/21/2019,8.1,10.44408333,26.7191358,49.92222222,Southeast,GA1
9/22/2019,7.8,9.152972222,26.74614198,50.8625,Southeast,GA1
9/24/2019,14.3,15.73214583,30.51851852,49.23611111,Southeast,GA1
9/27/2019,11.4,19.60903472,32.18055556,49.91944444,Southeast,GA1
9/30/2019,13.3,23.29446528,31.68981481,55.09861111,Southeast,GA1
10/3/2019,17.9,34.92091667,32.87808642,51.25416667,Southeast,GA1
10/6/2019,6.8,8.047430556,25.03935185,58.57361111,Southeast,GA1
10/9/2019,4.5,10.0599235,24.62138773,57.69680111,Southeast,GA1
10/12/2019,8.9,13.45418056,25.24382716,52.20833333,Southeast,GA1
10/15/2019,9.9,20.39005556,22.67283951,67.825,Southeast,GA1
10/18/2019,6.3,12.94436111,16.70987654,54.29166667,Southeast,GA1
10/21/2019,7.5,13.61828472,23.0779321,63.93888889,Southeast,GA1
10/30/2019,5.2,14.54802167,24.20800495,76.96940195,Southeast,GA1
7/21/2019,4.883333,6.250791388,26.45873475,61.95231214,North,IA9
6/1/2019,19.35,30.65541242,26.11269164,49.36842105,North,IA9
5/30/2019,5.252174,6.465438932,22.66365202,57.83914729,North,IA8
7/10/2019,4.6,5.132566111,30.92226924,48.36530324,North,IA9
7/18/2019,7.617391,11.08532883,31.30776794,58.40117994,North,IA8
10/4/2019,3.0125,1.660359604,14.4085249,58.25287356,North,IA8
12/24/2019,12.358333,21.96817257,9.079462311,59.73353752,North,IA8
10/11/2019,1.2,0.834206699,7.221436429,57.29137199,North,IA8
6/22/2019,6.895833,11.15017171,23.80143262,61.71514243,North,IA9
11/7/2019,5.030435,4.544617845,-1.524300442,45.21060383,North,IA9
5/29/2019,5.2125,6.33834,21.51369509,72.39348837,North,IA9
12/15/2019,7.1,8.41795992,-5.512458862,56.651622,North,IA9
1/28/2019,12.4,31.29243776,-8.075880759,63.96585366,North,IA9
1/2/2020,6.709091,9.912388956,8.648412698,57.06285714,North,IA9
2/10/2019,14.9,34.00401452,-0.898042929,63.52272727,North,IA9
2/19/2019,20.5,34.72230237,-5.134868762,54.33426704,North,IA9
5/9/2019,3.695833,3.614687834,9.950699746,62.6870229,North,IA8
8/23/2019,4,3.939828997,23.98148148,50.82309942,North,IA8
1/6/2019,9.491667,15.81432076,4.475040258,65.71690821,North,IA8
5/22/2019,4.6,4.001312183,21.60760949,57.63875823,North,IA9
12/27/2019,17.979167,27.17405609,5.001614987,54.61046512,North,IA9
5/22/2019,4.6,2.63938091,22.14231355,53.05772994,North,IA8
9/24/2019,4.2,4.771862179,25.04046063,78.70168067,North,IA9
2/14/2019,9.391667,16.30144553,1.862587225,56.13043478,North,IA8
11/3/2019,7.05,8.78284734,10.03236977,52.08536585,North,IA9
4/6/2019,9.2,29.03849779,16.09106257,57.96961064,North,IA9
10/15/2019,8.020833,7.881878015,14.44834582,50.9494382,North,IA9
2/1/2019,14.258333,27.43120976,-10.14297774,54.41025641,North,IA9
10/23/2019,4.7875,3.965704113,10.32069288,59.68398876,North,IA8
4/5/2019,16.279167,31.3556088,12.95108985,63.78811122,North,IA9
11/8/2019,8.754167,8.10597463,-0.656565657,46.94227994,North,IA8
7/23/2019,11.116667,14.7946475,26.20160529,48.18838527,North,IA9
7/24/2019,14.229167,20.83915467,27.97408442,48.28072626,North,IA9
10/3/2019,0.8,0.630816446,15.25452766,98.74008811,North,IA9
7/2/2019,9.3,14.78605669,32.97736917,51.65770863,North,IA9
9/9/2019,9.9,26.34468024,24.04061957,72.66429587,North,IA8
3/1/2019,17.404167,28.1777716,0.853582555,45.29279701,North,IA9
9/24/2019,5.0375,4.771862179,25.04046063,78.70168067,North,IA9
1/7/2019,11.4,27.20795986,8.770030776,71.66475645,North,IA9
4/13/2019,3.966667,2.67003145,7.776739356,42.88971963,North,IA9
3/2/2019,22.633333,49.40224756,-4.059745348,54.7424094,North,IA8
3/8/2019,26.595833,47.39211454,1.912454681,61.33397313,North,IA8
4/14/2019,4.825,5.038126398,5.290391841,46.23864734,North,IA8
1/26/2019,19.6,21.83016245,-13.75838234,54.35747447,North,IA8
11/16/2019,26.3625,45.29606069,4.766894087,59.09502924,North,IA8
12/13/2019,25.025,44.96679923,1.285759444,67.54196302,North,IA8
5/6/2019,4.6,7.557230898,20.23581506,52.49026877,North,IA9
3/2/2019,22.695833,49.40224756,-4.059745348,54.7424094,North,IA8
3/8/2019,25.6,47.39211454,1.912454681,61.33397313,North,IA8
3/24/2019,22.575,45.09720976,10.26495726,64.69230769,North,IA8
8/5/2019,12.895833,19.36994212,28.97581792,51.58463727,North,IA8
11/16/2019,24.979167,45.29606069,4.766894087,59.09502924,North,IA8
4/15/2019,8.691667,8.451458523,10.61757595,45.15326395,North,IA8
6/17/2019,7.4375,12.16889796,22.99890608,59.29113924,North,IA8
10/7/2019,3.2,4.028196844,16.04929466,80.35520685,North,IA9
8/8/2019,7.8375,7.977098066,27.28678463,51.85365854,North,IA8
8/21/2019,6.029167,10.7405583,25.60627341,72.94522472,North,IA9
10/14/2019,6.358333,4.668165887,11.10235594,51.57593123,North,IA8
11/16/2019,25.1,45.29606069,4.766894087,59.09502924,North,IA8
4/14/2019,2.7,5.038126398,5.290391841,46.23864734,North,IA8
6/23/2019,5.179167,7.505602214,26.03208472,62.40540541,North,IA8
7/7/2019,27.458333,48.24288225,27.17942733,51.57002801,North,IA9
3/5/2019,5.75,3.739636564,-9.437605219,49.48484848,North,IA8
12/13/2019,25.025,44.84750566,1.899315282,65.14285714,North,IA9
11/28/2019,5.604167,4.898016493,2.667913355,58.62692847,North,IA8
7/7/2019,26.375,48.24288225,27.17942733,51.57002801,North,IA9
7/8/2019,30.570833,48.89014054,28.02887633,46.48305085,North,IA9
12/13/2019,23.5875,44.84750566,1.899315282,65.14285714,North,IA9
2/2/2019,20.1,48.30196943,3.268097643,67.0217803,North,IA9
7/7/2019,18.7,48.24288225,27.17942733,51.57002801,North,IA9
7/8/2019,22.9,48.89014054,28.02887633,46.48305085,North,IA9
12/13/2019,22.9,44.84750566,1.899315282,65.14285714,North,IA9
5/24/2019,5.7,10.01324911,21.73202614,68.53230473,North,IA8
1/14/2019,17.808333,34.99687928,-0.623357511,62.04824976,North,IA8
10/9/2019,6.833333,5.465653345,18.11524992,48.14183381,North,IA8
8/30/2019,5.65,3.801604185,21.94405043,51.57163121,North,IA8
2/19/2019,19.933333,36.14459747,-5.928519556,53.32306256,North,IA8
2/23/2019,17.954167,35.23357181,3.160412068,72.93566698,North,IA8
9/20/2019,16.395833,32.38177265,28.2154644,60.28571429,North,IA8
11/15/2019,22.770833,34.01145283,4.235239424,52.84658298,North,IA8
12/8/2019,20.195833,36.1631662,7.709401709,62.81538462,North,IA8
1/10/2020,15.5,33.66763433,1.477591036,70.82352941,North,IA8
1/14/2019,18.404167,34.99687928,-0.623357511,62.04824976,North,IA8
1/17/2019,21.575,37.56482233,0.748353516,62.9751434,North,IA8
12/1/2019,3.408333,2.466853833,3.867551762,70.48790896,North,IA8
2/19/2019,19.779167,36.14459747,-5.928519556,53.32306256,North,IA8
6/10/2019,6.416667,5.271273886,23.74482649,35.90401146,North,IA9
8/18/2019,3.4,5.101174784,26.89268216,73.15931721,North,IA9
10/11/2019,2.7375,0.88800611,8.102754565,53.42896936,North,IA9
1/10/2020,15.925,33.66763433,1.477591036,70.82352941,North,IA8
1/14/2019,15.8,34.99687928,-0.623357511,62.04824976,North,IA8
1/17/2019,19.8,37.56482233,0.748353516,62.9751434,North,IA8
2/12/2019,12,33.98415141,-3.148865225,69.18489835,North,IA8
2/19/2019,20.5,36.14459747,-5.928519556,53.32306256,North,IA8
